Order Date,Ship Date,Customer,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2022-01-31,2022-02-03,Customer_782,Home Office,United States,Sample City,Sample State,East,Personal Care,Personal Care,Toothpaste 150g,213.75,3,0.05,74.48
2022-01-31,2022-02-02,Customer_691,Consumer,United States,Sample City,Sample State,West,Personal Care,Personal Care,Toothpaste 150g,356.25,5,0.05,120.88
2022-01-31,2022-02-02,Customer_760,Home Office,United States,Sample City,Sample State,South,Snacks,Snacks,Masala Chips 50g,162.0,9,0.1,42.63
2022-01-31,2022-02-03,Customer_591,Home Office,United States,Sample City,Sample State,West,Snacks,Snacks,Dark Chocolate Bar,384.0,6,0.2,43.1
2022-01-31,2022-02-03,Customer_449,Corporate,United States,Sample City,Sample State,East,Personal Care,Personal Care,Herbal Shampoo 180ml,432.0,4,0.1,70.12
2022-01-31,2022-02-02,Customer_799,Home Office,United States,Sample City,Sample State,South,Beverages,Beverages,Mango Juice 1L,170.0,2,0.0,58.38
2022-01-31,2022-02-02,Customer_241,Consumer,United States,Sample City,Sample State,West,Household,Household,Laundry Detergent 1kg,1890.0,9,0.0,360.75
2022-01-31,2022-02-02,Customer_138,Consumer,United States,Sample City,Sample State,Central,Beverages,Beverages,Mango Juice 1L,403.75,5,0.05,92.79
2022-01-31,2022-02-01,Customer_972,Home Office,United States,Sample City,Sample State,West,Personal Care,Personal Care,Toothpaste 150g,472.5,7,0.1,106.59
2022-02-01,2022-02-02,Customer_127,Home Office,United States,Sample City,Sample State,South,Snacks,Snacks,Dark Chocolate Bar,320.0,4,0.0,51.12
2022-02-01,2022-02-04,Customer_760,Corporate,United States,Sample City,Sample State,West,Household,Household,Floor Cleaner 1L,798.0,6,0.05,87.18
2022-02-01,2022-02-04,Customer_510,Corporate,United States,Sample City,Sample State,East,Household,Household,Dish Wash Liquid 500ml,297.0,3,0.1,57.36
2022-02-01,2022-02-02,Customer_616,Home Office,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Face Wash 100ml,361.0,4,0.05,48.09
2022-02-01,2022-02-04,Customer_678,Consumer,United States,Sample City,Sample State,Central,Snacks,Snacks,Masala Chips 50g,152.0,8,0.05,22.79
2022-02-01,2022-02-02,Customer_541,Corporate,United States,Sample City,Sample State,Central,Beverages,Beverages,Cola 750ml,324.0,8,0.1,81.88
2022-02-01,2022-02-04,Customer_584,Consumer,United States,Sample City,Sample State,East,Snacks,Snacks,Instant Noodles Pack,42.75,3,0.05,13.4
2022-02-01,2022-02-04,Customer_793,Corporate,United States,Sample City,Sample State,East,Snacks,Snacks,Instant Noodles Pack,128.25,9,0.05,38.78
2022-02-01,2022-02-02,Customer_687,Consumer,United States,Sample City,Sample State,West,Snacks,Snacks,Masala Chips 50g,96.0,6,0.2,17.2
2022-02-01,2022-02-03,Customer_481,Consumer,United States,Sample City,Sample State,East,Beverages,Beverages,Cola 750ml,85.5,2,0.05,11.99
2022-02-01,2022-02-03,Customer_251,Home Office,United States,Sample City,Sample State,West,Personal Care,Personal Care,Face Wash 100ml,451.25,5,0.05,103.24
2022-02-01,2022-02-03,Customer_511,Corporate,United States,Sample City,Sample State,Central,Household,Household,Laundry Detergent 1kg,1396.5,7,0.05,160.76
2022-02-01,2022-02-04,Customer_642,Consumer,United States,Sample City,Sample State,Central,Household,Household,Floor Cleaner 1L,532.0,4,0.05,53.23
2022-02-01,2022-02-04,Customer_306,Home Office,United States,Sample City,Sample State,East,Beverages,Beverages,Mango Juice 1L,204.0,3,0.2,47.71
2022-02-01,2022-02-02,Customer_690,Corporate,United States,Sample City,Sample State,West,Personal Care,Personal Care,Face Wash 100ml,380.0,4,0.0,73.49
2022-02-02,2022-02-04,Customer_171,Corporate,United States,Sample City,Sample State,East,Snacks,Snacks,Instant Noodles Pack,96.0,8,0.2,25.92
2022-02-02,2022-02-03,Customer_172,Consumer,United States,Sample City,Sample State,East,Personal Care,Personal Care,Toothpaste 150g,300.0,4,0.0,47.7
2022-02-02,2022-02-04,Customer_306,Home Office,United States,Sample City,Sample State,West,Household,Household,Floor Cleaner 1L,280.0,2,0.0,97.07
2022-02-02,2022-02-05,Customer_761,Corporate,United States,Sample City,Sample State,West,Snacks,Snacks,Classic Namkeen 200g,190.0,5,0.05,38.8
2022-02-02,2022-02-03,Customer_187,Home Office,United States,Sample City,Sample State,Central,Household,Household,Dish Wash Liquid 500ml,627.0,6,0.05,76.58
2022-02-02,2022-02-05,Customer_425,Corporate,United States,Sample City,Sample State,South,Household,Household,Laundry Detergent 1kg,630.0,3,0.0,182.07
2022-02-03,2022-02-04,Customer_407,Consumer,United States,Sample City,Sample State,West,Snacks,Snacks,Classic Namkeen 200g,152.0,4,0.05,42.77
2022-02-03,2022-02-04,Customer_390,Consumer,United States,Sample City,Sample State,South,Snacks,Snacks,Dark Chocolate Bar,532.0,7,0.05,149.22
2022-02-03,2022-02-05,Customer_880,Home Office,United States,Sample City,Sample State,South,Snacks,Snacks,Instant Noodles Pack,45.0,3,0.0,8.53
2022-02-03,2022-02-05,Customer_474,Home Office,United States,Sample City,Sample State,Central,Household,Household,Dish Wash Liquid 500ml,522.5,5,0.05,162.48
2022-02-03,2022-02-05,Customer_538,Home Office,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Hand Sanitizer 100ml,332.5,7,0.05,49.71
2022-02-03,2022-02-04,Customer_788,Home Office,United States,Sample City,Sample State,South,Personal Care,Personal Care,Herbal Shampoo 180ml,720.0,6,0.0,102.84
2022-02-03,2022-02-06,Customer_127,Corporate,United States,Sample City,Sample State,East,Snacks,Snacks,Dark Chocolate Bar,216.0,3,0.1,73.96
2022-02-03,2022-02-05,Customer_370,Consumer,United States,Sample City,Sample State,East,Beverages,Beverages,Cola 750ml,81.0,2,0.1,17.79
2022-02-03,2022-02-04,Customer_224,Consumer,United States,Sample City,Sample State,South,Snacks,Snacks,Dark Chocolate Bar,304.0,4,0.05,102.45
2022-02-03,2022-02-06,Customer_575,Home Office,United States,Sample City,Sample State,East,Beverages,Beverages,Cola 750ml,162.0,4,0.1,17.27
2022-02-03,2022-02-06,Customer_450,Corporate,United States,Sample City,Sample State,West,Personal Care,Personal Care,Herbal Shampoo 180ml,324.0,3,0.1,83.29
2022-02-03,2022-02-05,Customer_447,Consumer,United States,Sample City,Sample State,Central,Beverages,Beverages,Mineral Water 1L,144.0,9,0.2,41.0
2022-02-03,2022-02-05,Customer_860,Home Office,United States,Sample City,Sample State,West,Snacks,Snacks,Masala Chips 50g,20.0,1,0.0,5.2
2022-02-04,2022-02-05,Customer_167,Consumer,United States,Sample City,Sample State,West,Personal Care,Personal Care,Herbal Shampoo 180ml,756.0,7,0.1,218.49
2022-02-04,2022-02-05,Customer_864,Consumer,United States,Sample City,Sample State,West,Beverages,Beverages,Mango Juice 1L,688.5,9,0.1,194.43
2022-02-04,2022-02-06,Customer_389,Consumer,United States,Sample City,Sample State,Central,Beverages,Beverages,Cola 750ml,360.0,8,0.0,77.86
2022-02-04,2022-02-06,Customer_680,Home Office,United States,Sample City,Sample State,South,Household,Household,Floor Cleaner 1L,504.0,4,0.1,88.81
2022-02-04,2022-02-05,Customer_101,Consumer,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Toothpaste 150g,498.75,7,0.05,89.07
2022-02-04,2022-02-05,Customer_497,Consumer,United States,Sample City,Sample State,West,Personal Care,Personal Care,Toothpaste 150g,450.0,6,0.0,147.46
2022-02-04,2022-02-06,Customer_875,Home Office,United States,Sample City,Sample State,East,Personal Care,Personal Care,Herbal Shampoo 180ml,360.0,3,0.0,59.67
2022-02-04,2022-02-06,Customer_976,Home Office,United States,Sample City,Sample State,West,Personal Care,Personal Care,Herbal Shampoo 180ml,570.0,5,0.05,128.42
2022-02-04,2022-02-05,Customer_682,Consumer,United States,Sample City,Sample State,South,Beverages,Beverages,Cola 750ml,364.5,9,0.1,61.38
2022-02-04,2022-02-05,Customer_284,Corporate,United States,Sample City,Sample State,East,Personal Care,Personal Care,Hand Sanitizer 100ml,45.0,1,0.1,14.41
2022-02-04,2022-02-05,Customer_460,Consumer,United States,Sample City,Sample State,South,Personal Care,Personal Care,Toothpaste 150g,71.25,1,0.05,10.31
2022-02-04,2022-02-05,Customer_936,Consumer,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Herbal Shampoo 180ml,480.0,4,0.0,127.48
2022-02-04,2022-02-06,Customer_515,Consumer,United States,Sample City,Sample State,West,Household,Household,Dish Wash Liquid 500ml,891.0,9,0.1,295.45
2022-02-04,2022-02-07,Customer_358,Home Office,United States,Sample City,Sample State,East,Personal Care,Personal Care,Hand Sanitizer 100ml,285.0,6,0.05,62.25
2022-02-04,2022-02-06,Customer_329,Home Office,United States,Sample City,Sample State,South,Household,Household,Dish Wash Liquid 500ml,792.0,9,0.2,186.41
2022-02-04,2022-02-06,Customer_741,Home Office,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Herbal Shampoo 180ml,480.0,5,0.2,105.77
2022-02-04,2022-02-05,Customer_928,Corporate,United States,Sample City,Sample State,East,Beverages,Beverages,Cola 750ml,171.0,4,0.05,18.05
2022-02-04,2022-02-05,Customer_309,Home Office,United States,Sample City,Sample State,South,Beverages,Beverages,Green Tea Box,1215.0,9,0.1,127.58
2022-02-04,2022-02-06,Customer_922,Consumer,United States,Sample City,Sample State,East,Snacks,Snacks,Instant Noodles Pack,24.0,2,0.2,2.85
2022-02-04,2022-02-07,Customer_679,Corporate,United States,Sample City,Sample State,West,Personal Care,Personal Care,Herbal Shampoo 180ml,342.0,3,0.05,34.36
2022-02-04,2022-02-07,Customer_290,Consumer,United States,Sample City,Sample State,South,Snacks,Snacks,Masala Chips 50g,162.0,9,0.1,39.1
2022-02-04,2022-02-06,Customer_977,Consumer,United States,Sample City,Sample State,East,Personal Care,Personal Care,Hand Sanitizer 100ml,240.0,6,0.2,65.95
2022-02-04,2022-02-05,Customer_913,Corporate,United States,Sample City,Sample State,South,Snacks,Snacks,Dark Chocolate Bar,256.0,4,0.2,85.89
2022-02-05,2022-02-07,Customer_775,Home Office,United States,Sample City,Sample State,West,Household,Household,Laundry Detergent 1kg,598.5,3,0.05,182.28
2022-02-05,2022-02-07,Customer_398,Consumer,United States,Sample City,Sample State,West,Snacks,Snacks,Classic Namkeen 200g,72.0,2,0.1,8.98
2022-02-05,2022-02-06,Customer_805,Home Office,United States,Sample City,Sample State,West,Beverages,Beverages,Cola 750ml,299.25,7,0.05,81.46
2022-02-05,2022-02-06,Customer_675,Home Office,United States,Sample City,Sample State,West,Snacks,Snacks,Instant Noodles Pack,14.25,1,0.05,1.65
2022-02-05,2022-02-07,Customer_607,Home Office,United States,Sample City,Sample State,East,Beverages,Beverages,Cola 750ml,243.0,6,0.1,82.42
2022-02-05,2022-02-06,Customer_730,Consumer,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Herbal Shampoo 180ml,288.0,3,0.2,48.93
2022-02-05,2022-02-08,Customer_968,Consumer,United States,Sample City,Sample State,East,Household,Household,Dish Wash Liquid 500ml,891.0,9,0.1,167.81
2022-02-05,2022-02-08,Customer_734,Home Office,United States,Sample City,Sample State,West,Household,Household,Floor Cleaner 1L,672.0,6,0.2,141.15
2022-02-05,2022-02-06,Customer_468,Corporate,United States,Sample City,Sample State,South,Beverages,Beverages,Mango Juice 1L,80.75,1,0.05,9.01
2022-02-05,2022-02-06,Customer_683,Home Office,United States,Sample City,Sample State,East,Snacks,Snacks,Instant Noodles Pack,114.0,8,0.05,25.04
2022-02-05,2022-02-08,Customer_208,Home Office,United States,Sample City,Sample State,West,Household,Household,Laundry Detergent 1kg,1344.0,8,0.2,277.17
2022-02-06,2022-02-08,Customer_743,Consumer,United States,Sample City,Sample State,South,Snacks,Snacks,Dark Chocolate Bar,152.0,2,0.05,41.73
2022-02-06,2022-02-07,Customer_320,Home Office,United States,Sample City,Sample State,South,Household,Household,Floor Cleaner 1L,224.0,2,0.2,70.29
2022-02-06,2022-02-09,Customer_523,Home Office,United States,Sample City,Sample State,South,Snacks,Snacks,Instant Noodles Pack,42.75,3,0.05,8.05
2022-02-06,2022-02-08,Customer_858,Corporate,United States,Sample City,Sample State,South,Snacks,Snacks,Instant Noodles Pack,94.5,7,0.1,13.62
2022-02-06,2022-02-08,Customer_427,Home Office,United States,Sample City,Sample State,West,Snacks,Snacks,Dark Chocolate Bar,608.0,8,0.05,112.94
2022-02-06,2022-02-09,Customer_264,Corporate,United States,Sample City,Sample State,East,Personal Care,Personal Care,Face Wash 100ml,631.75,7,0.05,160.0
2022-02-06,2022-02-07,Customer_423,Corporate,United States,Sample City,Sample State,East,Beverages,Beverages,Mineral Water 1L,144.0,9,0.2,22.48
2022-02-06,2022-02-08,Customer_428,Corporate,United States,Sample City,Sample State,South,Personal Care,Personal Care,Toothpaste 150g,202.5,3,0.1,68.49
2022-02-07,2022-02-09,Customer_481,Home Office,United States,Sample City,Sample State,West,Personal Care,Personal Care,Hand Sanitizer 100ml,100.0,2,0.0,34.02
2022-02-07,2022-02-10,Customer_718,Corporate,United States,Sample City,Sample State,South,Personal Care,Personal Care,Toothpaste 150g,498.75,7,0.05,49.92
2022-02-07,2022-02-09,Customer_162,Consumer,United States,Sample City,Sample State,East,Snacks,Snacks,Dark Chocolate Bar,256.0,4,0.2,73.53
2022-02-07,2022-02-09,Customer_535,Corporate,United States,Sample City,Sample State,Central,Household,Household,Laundry Detergent 1kg,1176.0,7,0.2,265.8
2022-02-07,2022-02-09,Customer_827,Home Office,United States,Sample City,Sample State,East,Snacks,Snacks,Masala Chips 50g,100.0,5,0.0,16.64
2022-02-07,2022-02-08,Customer_477,Home Office,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Face Wash 100ml,380.0,4,0.0,95.55
2022-02-07,2022-02-09,Customer_305,Consumer,United States,Sample City,Sample State,East,Snacks,Snacks,Instant Noodles Pack,81.0,6,0.1,15.97
2022-02-07,2022-02-08,Customer_339,Home Office,United States,Sample City,Sample State,East,Snacks,Snacks,Classic Namkeen 200g,144.0,4,0.1,39.73
2022-02-07,2022-02-10,Customer_908,Corporate,United States,Sample City,Sample State,West,Household,Household,Dish Wash Liquid 500ml,731.5,7,0.05,80.13
2022-02-07,2022-02-08,Customer_471,Home Office,United States,Sample City,Sample State,West,Personal Care,Personal Care,Toothpaste 150g,570.0,8,0.05,176.56
2022-02-08,2022-02-11,Customer_671,Corporate,United States,Sample City,Sample State,West,Beverages,Beverages,Mineral Water 1L,144.0,9,0.2,31.47
2022-02-08,2022-02-09,Customer_908,Corporate,United States,Sample City,Sample State,South,Beverages,Beverages,Green Tea Box,360.0,3,0.2,84.19
2022-02-08,2022-02-09,Customer_147,Home Office,United States,Sample City,Sample State,Central,Beverages,Beverages,Cola 750ml,121.5,3,0.1,36.38
2022-02-08,2022-02-11,Customer_128,Corporate,United States,Sample City,Sample State,Central,Beverages,Beverages,Green Tea Box,1080.0,9,0.2,296.66
2022-02-08,2022-02-09,Customer_166,Consumer,United States,Sample City,Sample State,South,Beverages,Beverages,Mango Juice 1L,255.0,3,0.0,79.5
2022-02-08,2022-02-10,Customer_796,Consumer,United States,Sample City,Sample State,East,Household,Household,Dish Wash Liquid 500ml,88.0,1,0.2,22.98
2022-02-08,2022-02-10,Customer_311,Home Office,United States,Sample City,Sample State,West,Beverages,Beverages,Mango Juice 1L,726.75,9,0.05,95.14
2022-02-08,2022-02-09,Customer_828,Consumer,United States,Sample City,Sample State,Central,Snacks,Snacks,Instant Noodles Pack,24.0,2,0.2,4.95
2022-02-08,2022-02-09,Customer_946,Consumer,United States,Sample City,Sample State,South,Beverages,Beverages,Green Tea Box,1080.0,9,0.2,149.48
2022-02-08,2022-02-11,Customer_105,Consumer,United States,Sample City,Sample State,South,Personal Care,Personal Care,Hand Sanitizer 100ml,90.0,2,0.1,12.95
2022-02-08,2022-02-11,Customer_673,Home Office,United States,Sample City,Sample State,East,Beverages,Beverages,Mango Juice 1L,170.0,2,0.0,27.84
2022-02-08,2022-02-10,Customer_686,Corporate,United States,Sample City,Sample State,West,Personal Care,Personal Care,Herbal Shampoo 180ml,192.0,2,0.2,60.54
2022-02-08,2022-02-09,Customer_655,Corporate,United States,Sample City,Sample State,East,Snacks,Snacks,Dark Chocolate Bar,152.0,2,0.05,25.83
2022-02-08,2022-02-11,Customer_143,Home Office,United States,Sample City,Sample State,West,Beverages,Beverages,Mango Juice 1L,535.5,7,0.1,88.32
2022-02-08,2022-02-11,Customer_388,Corporate,United States,Sample City,Sample State,South,Personal Care,Personal Care,Toothpaste 150g,600.0,8,0.0,111.2
2022-02-08,2022-02-09,Customer_502,Home Office,United States,Sample City,Sample State,East,Beverages,Beverages,Mineral Water 1L,16.0,1,0.2,5.42
2022-02-08,2022-02-09,Customer_722,Consumer,United States,Sample City,Sample State,Central,Snacks,Snacks,Instant Noodles Pack,84.0,7,0.2,12.48
2022-02-08,2022-02-09,Customer_686,Consumer,United States,Sample City,Sample State,South,Beverages,Beverages,Cola 750ml,283.5,7,0.1,57.52
2022-02-08,2022-02-09,Customer_326,Consumer,United States,Sample City,Sample State,East,Snacks,Snacks,Instant Noodles Pack,57.0,4,0.05,13.78
2022-02-09,2022-02-12,Customer_516,Consumer,United States,Sample City,Sample State,West,Snacks,Snacks,Classic Namkeen 200g,360.0,9,0.0,119.84
2022-02-09,2022-02-11,Customer_946,Home Office,United States,Sample City,Sample State,South,Beverages,Beverages,Mineral Water 1L,80.0,4,0.0,21.17
2022-02-09,2022-02-11,Customer_241,Home Office,United States,Sample City,Sample State,South,Beverages,Beverages,Green Tea Box,142.5,1,0.05,18.74
2022-02-09,2022-02-10,Customer_455,Corporate,United States,Sample City,Sample State,East,Household,Household,Floor Cleaner 1L,504.0,4,0.1,99.36
2022-02-09,2022-02-11,Customer_263,Consumer,United States,Sample City,Sample State,West,Household,Household,Dish Wash Liquid 500ml,440.0,4,0.0,91.09
2022-02-09,2022-02-12,Customer_752,Consumer,United States,Sample City,Sample State,East,Beverages,Beverages,Cola 750ml,283.5,7,0.1,56.04
2022-02-09,2022-02-12,Customer_541,Consumer,United States,Sample City,Sample State,South,Snacks,Snacks,Masala Chips 50g,152.0,8,0.05,40.54
